Song_ID,Song,Artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,Mood
7yfi8B8opXjnRh4VZnOkz9,Cool,Jonas Brothers,0.683,0.598,0,-5.487,1,0.0423,0.00873,0.0,0.156,0.62,78.969,167107,4,surprise
0EcQcdcbQeVJn9fknj44Be,I Like Me Better,Lauv,0.753,0.505,9,-7.621,1,0.255,0.534,2.58e-06,0.104,0.419,91.972,197437,4,surprise
4P9Q0GojKVXpRTJCaL3kyy,All Of The Girls You Loved Before,Taylor Swift,0.718,0.467,2,-9.66,1,0.0398,0.707,6.92e-05,0.126,0.396,95.96,221407,3,surprise
3UoULw70kMsiVXxW0L3A33,pov,Ariana Grande,0.487,0.534,0,-5.664,0,0.0555,0.36,0.0,0.1,0.173,131.798,201882,4,surprise
09IStsImFySgyp0pIQdqAc,The Middle,"Zedd, Maren Morris, Grey",0.753,0.657,7,-3.061,1,0.0449,0.171,0.0,0.112,0.437,107.01,184732,4,surprise
7ujk4ldzhdrq6K7nV5X0XA,Vegas,Doja Cat,0.792,0.663,3,-6.225,0,0.215,0.0687,0.000101,0.125,0.739,160.0,181107,4,surprise
27Jko74ZSVY1kwt0vMY6Pu,opposite,Sabrina Carpenter,0.623,0.448,0,-9.631,1,0.0351,0.837,1.86e-06,0.118,0.657,82.465,168170,4,surprise
2ENexcMEMsYk0rVJigVD3i,Only Girl (In The World),Rihanna,0.789,0.706,11,-4.233,0,0.0429,0.112,1.71e-05,0.0586,0.638,125.911,235493,4,surprise
2WNHUp4s806SJrsj698ZX3,That’s Not How This Works (feat. Dan + Shay & Sabrina Carpenter) - Sabrina’s Version,"Charlie Puth, Dan + Shay, Sabrina Carpenter",0.56,0.597,9,-3.929,1,0.0471,0.54,0.0,0.0945,0.534,170.041,166640,4,surprise
75bs250qy6CzGEDxExe3sP,2 Dumb Kids,Levent Geiger,0.748,0.514,9,-6.446,1,0.0359,0.0879,1.15e-06,0.143,0.843,128.03,159231,4,surprise
47AXE827xJ3Z3ZRYRCnIgE,Happiness,Little Mix,0.642,0.77,11,-6.289,0,0.0377,0.0484,2.7e-06,0.0934,0.491,125.932,197640,4,surprise
7LK0IWXe2Yd0JGgSjJThex,Silk Sonic Intro,"Bruno Mars, Anderson .Paak, Silk Sonic",0.696,0.553,1,-8.702,1,0.0759,0.097,3.91e-06,0.617,0.674,114.993,63060,4,surprise
2PIvq1pGrUjY007X5y1UpM,"Earned It (Fifty Shades Of Grey) - From The ""Fifty Shades Of Grey"" Soundtrack",The Weeknd,0.659,0.381,2,-5.922,0,0.0304,0.385,0.0,0.0972,0.426,119.844,252227,3,surprise
4mvy1Y1k5ICIZjCUoM87tW,stranger to me,Zachary Knowles,0.772,0.469,1,-7.992,1,0.0384,0.744,0.0,0.109,0.7,118.057,135992,4,surprise
3D2H0RZzOXziswr9UHbpyb,if we never met,John K,0.958,0.376,8,-7.063,1,0.0523,0.171,0.0,0.13,0.331,107.964,145316,4,surprise
2ajQK2iRKBuDGxMeBxDzPA,take care,elijah woods,0.821,0.436,0,-7.992,1,0.0435,0.281,0.0,0.0448,0.777,92.513,128500,4,surprise
4zO08ix7nulvQHfKm1bwC7,VICIOUS,Thomas Day,0.751,0.578,9,-5.911,1,0.0343,0.351,0.0,0.0689,0.523,120.064,132794,4,surprise
2kHcMUgIqU3t87wjoGhrd6,It Is What It Is,Jamie Miller,0.691,0.741,4,-5.617,1,0.288,0.0868,0.0,0.109,0.318,161.917,125747,4,surprise
10e9vFUj8aRJItKhhIsmRT,something special,joan,0.769,0.718,9,-4.039,1,0.0619,0.0656,0.0,0.265,0.757,92.969,157097,4,surprise
6Px4zAZ9RrIVVkn7gbFeau,Last Man Standing,Victoria Justice,0.848,0.482,2,-5.335,0,0.0437,0.22,0.0,0.059,0.49,122.951,195691,4,surprise
53kWAAfx7IopXRa31MQHB8,Good Vibes,"HRVY, Matoma",0.558,0.877,10,-3.392,1,0.145,0.274,0.0,0.162,0.762,99.988,170280,4,surprise
0FEXQUgIG0X2rhdT3nuQ3M,Good Day,Jake Scott,0.77,0.494,0,-5.487,1,0.0425,0.0913,0.0,0.111,0.585,84.99,173984,4,surprise
4Whem9s6OoP7yFT60m2tU9,Ladies In The '90s,Lauren Alaina,0.644,0.882,7,-3.146,1,0.0643,0.0414,0.0,0.34,0.55,99.861,225040,4,surprise
2i0AUcEnsDm3dsqLrFWUCq,Tonight Tonight,Hot Chelle Rae,0.686,0.783,4,-4.977,1,0.119,0.0764,0.0,0.163,0.814,99.978,200467,4,surprise
0tjYK2gtxo8fT2kdD4XGeF,Just Friends,Why Don't We,0.604,0.716,0,-6.649,1,0.0498,0.0143,0.0,0.272,0.782,127.989,155648,4,surprise
2VEsmoek0sol9MnJFyoG9e,Burnin' Up,Jonas Brothers,0.667,0.954,2,-3.462,1,0.0817,0.0296,0.0,0.331,0.807,114.03,175093,4,surprise
2i9w6ctGgBslgX4jdryw47,Gentleman,Will Jay,0.666,0.928,9,-3.361,0,0.14,0.0335,0.0,0.124,0.808,152.003,184053,4,surprise
7t3q4ghl6rphMXn0oOJhUr,Someday (feat. Meghan Trainor),"Michael Bublé, Meghan Trainor",0.671,0.539,7,-6.08,1,0.0392,0.18,0.0,0.0748,0.934,94.98,203453,4,surprise
5OdNjYTpLjuDDPCBNWonRX,At My Worst (feat. Kehlani),"Pink Sweat$, Kehlani",0.731,0.484,0,-5.579,1,0.0354,0.73,3.01e-06,0.326,0.35,92.043,169128,4,surprise
0ykb4JkCWsucctJq9XxArc,Next,Olivia Holt,0.757,0.776,0,-6.058,1,0.0359,0.0199,1.5e-06,0.351,0.884,134.11,175756,4,surprise
2jlNrZWCdzj5Z2c6NIFvoL,Friends,Jazara,0.616,0.611,6,-6.494,1,0.053,0.296,0.0,0.274,0.351,155.96,176939,4,surprise
1HMNrH17iZtm0BeABhZ1hW,Miss U Miss Me,Just Stef,0.564,0.644,6,-4.971,1,0.24,0.408,0.0,0.123,0.484,95.934,142566,4,surprise
0c7o0AEDnXKGZto2FVuyGG,Faster Car,Loving Caliber,0.829,0.509,6,-8.711,1,0.0729,0.244,4.45e-05,0.0957,0.854,131.065,227176,4,surprise
1yjY7rpaAQvKwpdUliHx0d,Still into You,Paramore,0.602,0.923,5,-3.763,1,0.044,0.0098,0.0,0.0561,0.765,136.01,216013,4,surprise
3buwFfY33H32wfZ6X9poV3,Somebody,Justin Bieber,0.551,0.756,2,-7.679,1,0.045,0.000284,9.48e-05,0.118,0.359,75.991,179415,4,surprise
3LymIBUSWRoxxm7W5UQlXl,Damn It Feels Good To Be Me,Andy Grammer,0.706,0.777,0,-5.09,1,0.0384,0.0663,0.0,0.462,0.782,120.031,138307,4,surprise
6E11E0lT5Zy7yb6iT3y8DN,Want U Back,Cher Lloyd,0.694,0.891,9,-2.94,1,0.0949,0.0562,0.0,0.561,0.563,97.939,214573,4,surprise
1V6gIisPpYqgFeWbMLI0bA,Heart Attack,Demi Lovato,0.504,0.785,8,-4.802,1,0.104,0.0738,0.0,0.239,0.502,173.968,210840,4,surprise
7BFj9LKuwSTiBn5k73Sur3,Miracle,Jonas Brothers,0.644,0.838,11,-5.076,0,0.194,0.0389,0.0,0.144,0.889,179.956,141148,4,surprise
1Y4ZdPOOgCUhBcKZOrUFiS,Lip Gloss,Lil Mama,0.619,0.87,2,-4.956,1,0.501,0.41,1.37e-06,0.0571,0.94,188.772,219773,4,surprise
3C0nOe05EIt1390bVABLyN,On The Floor,"Jennifer Lopez, Pitbull",0.73,0.777,3,-5.194,0,0.0496,0.105,0.000478,0.0691,0.575,130.0,284867,4,surprise
3rmo8F54jFF8OgYsqTxm5d,Bad Habits,Ed Sheeran,0.807,0.893,11,-3.745,0,0.0347,0.0451,2.79e-05,0.366,0.537,126.011,230747,4,surprise
7eOkHIcaoUhngxxypM5Ajr,Look At Her Now,Selena Gomez,0.753,0.564,10,-7.908,0,0.252,0.114,0.0273,0.359,0.55,77.342,162596,5,surprise
5sK3o66yupTNIK6gWgzGjf,Dance Again,Selena Gomez,0.784,0.552,1,-7.261,0,0.0871,0.0447,0.0,0.192,0.465,111.984,170498,4,surprise
11Ey4yJVeWEsA73KjACkVY,Ring,Selena Gomez,0.873,0.51,3,-5.35,0,0.0661,0.565,3.13e-06,0.0738,0.871,110.953,148776,4,surprise
7HMmFQsKsljwTw8bS7lu19,Rare,Selena Gomez,0.838,0.545,5,-6.713,1,0.0706,0.208,8.01e-05,0.103,0.631,114.998,220590,4,surprise
7oDd86yk8itslrA9HRP2ki,Die For You - Remix,"The Weeknd, Ariana Grande",0.531,0.525,1,-6.5,0,0.0671,0.232,0.0,0.441,0.502,66.9,232857,4,surprise
32L05FkUrYfVlc0IwJ45ld,MONTERO (Call Me By Your Name),Lil Nas X,0.433,0.498,8,-6.711,0,0.207,0.263,0.0,0.339,0.69,79.434,137876,1,surprise
5GjkD2Xujig8TPty57wfsS,Karma,Taylor Swift,0.654,0.638,8,-7.084,1,0.075,0.0727,0.0,0.497,0.0941,90.007,204852,4,surprise
2KkIiEt1WIHOYItqkD30kR,Lavender Haze,Taylor Swift,0.735,0.46,5,-10.501,0,0.0804,0.253,0.00167,0.184,0.106,96.962,202396,4,surprise
2CfFt0QtXgQuPeEsJjPtGR,Vacation Eyes,Jonas Brothers,0.613,0.707,1,-7.999,1,0.0458,0.0643,0.0,0.137,0.764,76.012,212434,4,surprise
65TEq7dGSh9sKjh1pgA3lT,Summer In The Hamptons,Jonas Brothers,0.54,0.759,9,-5.638,1,0.0879,0.262,0.0,0.336,0.34,131.822,127774,4,surprise
3qXOcbRVwKySRfN0k6BDrf,Celebrate!,Jonas Brothers,0.734,0.827,0,-4.508,0,0.158,0.021,0.0,0.106,0.868,105.74,126445,4,surprise
2QZ7WLBE8h2y1Y5Fb8RYbH,In My Blood,Shawn Mendes,0.622,0.712,5,-7.321,1,0.066,0.0573,0.0,0.13,0.487,140.025,211360,4,surprise
6xkryXuiZU360Lngd4sx13,Fantasy,Mariah Carey,0.669,0.727,7,-7.588,1,0.0353,0.139,0.0,0.123,0.807,102.322,243493,4,surprise
0inMKhbKWOTDA9UBUAKoU6,Natalie,Bruno Mars,0.76,0.733,7,-6.704,1,0.0504,0.15,0.0,0.0647,0.611,111.975,225027,4,surprise
51Zw1cKDgkad0CXv23HCMU,Daylight,Harry Styles,0.686,0.445,0,-7.189,1,0.0398,0.484,0.00144,0.175,0.626,145.5,164533,3,surprise
4w3tQBXhn5345eUXDGBWZG,9 to 5,Dolly Parton,0.554,0.783,6,-5.852,1,0.0457,0.416,1.54e-06,0.631,0.813,105.39,162467,4,surprise
4jawK9Q7v4tpVlNMnehIee,Feel Good,King Flexx,0.869,0.874,2,-4.821,1,0.198,0.0551,0.0,0.0866,0.716,114.95,162405,4,surprise
7Gq4tfeuWPjr6WQiB7aBXz,Mona Lisa,Sabrina Carpenter,0.764,0.473,1,-6.59,0,0.0451,0.277,0.0,0.117,0.53,143.999,138453,4,surprise
3LlAyCYU26dvFZBDUIMb7a,Demons,Imagine Dragons,0.505,0.71,3,-3.015,1,0.0321,0.19,0.00025,0.329,0.428,89.938,175200,4,surprise
4wCmqSrbyCgxEXROQE6vtV,Somebody That I Used To Know,"Gotye, Kimbra",0.864,0.495,0,-7.036,1,0.037,0.591,0.000133,0.0992,0.72,129.062,244973,4,surprise
2WXUcFnJPPATncUkPYC54v,The Real Slim Shady,Eminem,0.937,0.615,5,-6.521,0,0.061,0.0806,0.0,0.0602,0.771,104.482,283693,4,surprise
3ogtSrlbtiTamktbA0hw0E,Marry Me,Jason Derulo,0.568,0.631,7,-5.623,1,0.0273,0.033,0.0,0.144,0.23,105.096,225027,4,surprise
4OjuzM3rTWp3q60mEldNSF,Hit the Quan - Original Version,iLoveMemphis,0.741,0.488,8,-8.253,1,0.362,0.000235,0.0,0.0488,0.625,160.018,181081,4,surprise
1y6Y28gA3mNHSs7RDLrDKs,Gonna Get This,"Hannah Montana, Iyaz",0.676,0.769,0,-3.513,1,0.0464,0.0214,0.0,0.0797,0.781,100.02,196867,4,surprise
3bsycjdQtbcJeR6822SBvd,I Like It,"Cardi B, Bad Bunny, J Balvin",0.814,0.721,5,-4.026,0,0.136,0.0981,0.0,0.378,0.643,136.05,253390,4,surprise
0Qq11qgCAABtz7WNcnpOpK,best friends with your girlfriend,Jessica Baio,0.769,0.561,3,-6.427,1,0.27,0.204,0.0,0.111,0.371,94.905,123401,4,surprise
56J6PjxQDdtdH4mweGDr38,Ridin' Dirrty,NUZB,0.858,0.646,1,-5.438,0,0.0475,0.00101,0.159,0.0579,0.184,124.016,211936,4,surprise
2bT1PH7Cw3J9p3t7nlXCdh,If I Can't Have You,Shawn Mendes,0.691,0.823,2,-4.197,1,0.0623,0.487,0.0,0.134,0.87,123.935,191467,4,surprise
4cluDES4hQEUhmXj6TXkSo,What Makes You Beautiful,One Direction,0.726,0.787,4,-2.494,1,0.0737,0.009,0.0,0.0596,0.888,124.99,199987,4,surprise
2sGF7DBXvL2GjkbG606m1G,No Judgement,Niall Horan,0.723,0.726,1,-3.835,0,0.0472,0.0564,0.000126,0.057,0.962,100.051,176283,4,surprise
4e4fqjx0Izh4svvTef1z7e,Meant to Be (feat. Florida Georgia Line),"Bebe Rexha, Florida Georgia Line",0.642,0.772,10,-6.61,1,0.0848,0.0476,0.0,0.0646,0.589,153.995,164205,4,surprise
7FpBQ067pHB67deawpbbcY,Body Like A Back Road,Sam Hunt,0.736,0.458,5,-7.437,1,0.0316,0.441,0.0,0.148,0.65,98.977,162547,4,surprise
6b8Be6ljOzmkOmFslEb23P,24K Magic,Bruno Mars,0.818,0.803,1,-4.282,1,0.0797,0.034,0.0,0.153,0.632,106.97,225983,4,surprise
5XMkENs3GfeRza8MfVAhjK,Finesse,Bruno Mars,0.741,0.798,5,-5.342,0,0.0718,0.00781,0.0,0.0232,0.939,104.953,191000,4,surprise
09mBPwUMt1TXNtneqvmZZ5,Ordinary Life,The Weeknd,0.535,0.549,7,-8.523,0,0.129,0.0292,0.0,0.102,0.442,150.138,221913,4,surprise
3Te3gG6MPEDNqLGzWrjKC3,Nothing Without You,The Weeknd,0.599,0.635,1,-8.101,1,0.0679,0.064,0.0,0.0878,0.194,109.919,198653,4,surprise
1E43TJhKcM8hXgM958ROQ1,Love To Lay,The Weeknd,0.711,0.807,7,-5.053,0,0.0608,0.0519,0.0,0.214,0.699,116.971,223293,4,surprise
6i759FCuKx713ZnYjtpQGU,True Colors,The Weeknd,0.616,0.424,1,-8.237,1,0.251,0.284,0.0,0.173,0.582,76.676,206027,4,surprise
3DX4Y0egvc0slLcLl31h2p,Secrets,The Weeknd,0.665,0.771,0,-5.779,1,0.0533,0.0155,9.6e-06,0.46,0.764,109.948,265600,4,surprise
2Ghp894n1laIf2w98VeAOJ,How Do I Make You Love Me?,The Weeknd,0.805,0.498,7,-7.927,0,0.0737,0.0203,2.37e-05,0.085,0.636,121.006,214215,4,surprise
2D4dV2KXDTszzJ3p3cFqhA,Less Than Zero,The Weeknd,0.535,0.791,0,-5.55,1,0.0327,0.00096,0.000155,0.0788,0.5,142.981,211814,4,surprise
4kux0P5UfguojB4h0lQnsj,STAY (with Justin Bieber),"The Kid LAROI, Justin Bieber",0.587,0.795,1,-5.557,1,0.0522,0.037,0.0,0.103,0.476,169.951,141806,4,surprise
0HMjXBAZmSYOTTi33WpMso,History,One Direction,0.655,0.699,11,-4.421,1,0.0493,0.0352,0.0,0.064,0.802,86.704,187427,4,surprise
4pryE6cN2gFL1FVF5fYINl,Leave The Door Open,"Bruno Mars, Anderson .Paak, Silk Sonic",0.586,0.616,5,-7.964,1,0.0324,0.182,0.0,0.0927,0.719,148.088,242096,4,surprise
3xVZYkcuWalGudeKl861wb,Smokin Out The Window,"Bruno Mars, Anderson .Paak, Silk Sonic",0.627,0.618,2,-8.529,1,0.0437,0.0558,0.0,0.351,0.848,82.03,197443,4,surprise
3a6FcTyvSf0ED3VXeH3PJ5,Fly As Me,"Bruno Mars, Anderson .Paak, Silk Sonic",0.783,0.627,2,-8.521,1,0.102,0.00756,0.0,0.0606,0.48,100.025,219389,4,surprise
5f7UJCMrA1VRLvbPrq1h0G,Put On A Smile,"Bruno Mars, Anderson .Paak, Silk Sonic",0.548,0.627,9,-8.949,1,0.0409,0.0471,0.0,0.285,0.493,143.994,255455,4,surprise
4umIPjkehX1r7uhmGvXiSV,Intentions (feat. Quavo),"Justin Bieber, Quavo",0.806,0.546,9,-6.637,1,0.0575,0.3,0.0,0.102,0.874,147.986,212867,4,surprise
3AAY8YicetRPlDAkibHLiS,Jaded,Miley Cyrus,0.496,0.593,4,-5.154,1,0.0285,0.0476,0.0,0.0909,0.177,91.038,185933,4,surprise
00Ga884hbpVvCNyeQdle1U,Violet Chemistry,Miley Cyrus,0.642,0.715,8,-5.711,1,0.0385,0.00265,0.0,0.094,0.588,119.938,246307,4,surprise
4OC6qCqVMscZLBMnLTsVyg,vampire,Olivia Rodrigo,0.462,0.557,5,-5.682,1,0.053,0.173,0.0,0.272,0.294,137.459,219724,4,surprise
40Uq6dLoDrwm06vIBFlIbm,Attention,Doja Cat,0.768,0.554,2,-7.934,1,0.239,0.108,0.0418,0.105,0.45,88.003,277044,4,surprise
0RKugjsByHkSiwmJfukkHc,Team Sport,salem ilese,0.704,0.642,9,-4.239,1,0.0302,0.0266,0.0,0.308,0.536,109.543,156160,4,surprise
0dSXFiK5FccucA4wo3ZVpe,All For Us,"Labrinth, Zendaya",0.487,0.663,3,-6.651,1,0.0657,0.0115,0.00013,0.352,0.178,141.885,191710,4,surprise
22VdIZQfgXJea34mQxlt81,Can't Feel My Face,The Weeknd,0.705,0.769,9,-5.526,0,0.0425,0.113,0.0,0.105,0.583,107.949,213520,4,surprise
228BxWXUYQPJrJYHDLOHkj,Gasolina,Daddy Yankee,0.852,0.797,0,-6.543,1,0.0614,0.322,2.69e-06,0.0845,0.741,96.008,192600,4,surprise
7EQGXaVSyEDsCWKmUcfpLk,Die Young,Kesha,0.711,0.7,1,-4.805,0,0.046,0.00498,0.000125,0.215,0.801,128.001,211920,4,surprise
6JY1IdkZGeIcPegKxjSKeb,Since U Been Gone,Kelly Clarkson,0.662,0.739,9,-5.354,0,0.0322,0.00206,0.0603,0.113,0.382,130.999,188960,4,surprise
1Qrg8KqiBpW07V7PNxwwwL,Kill Bill,SZA,0.644,0.735,8,-5.747,1,0.0391,0.0521,0.144,0.161,0.418,88.98,153947,4,surprise
3IcIIZMMS7UArJJPtEHXG8,Obsessed,Mariah Carey,0.742,0.468,10,-5.557,0,0.0625,0.0465,0.0,0.826,0.369,86.443,242200,4,surprise
3kgCJPXDlnL5bl1HFesHUi,Every Little Thing,Russell Dickerson,0.637,0.853,1,-4.664,1,0.109,0.216,0.0,0.0357,0.861,93.87,190640,4,surprise
6ZuahEctZD6w75peme58hm,Wonder,Shawn Mendes,0.442,0.631,1,-5.096,0,0.05,0.136,2.29e-05,0.133,0.129,139.774,172693,4,surprise
4sK96UnGx3NjBaqvfTG2dm,Too Close,Alex Clare,0.584,0.712,11,-4.311,0,0.0395,0.0112,1.05e-06,0.114,0.286,126.043,256560,4,surprise
1ccNXmmgYnajJ8ulYYEK9Y,I Don't Want to Be,Gavin DeGraw,0.435,0.887,0,-3.934,0,0.0846,0.0089,0.0,0.161,0.463,154.451,219080,4,surprise
3GpbwCm3YxiWDvy29Uo3vP,Right Round,Flo Rida,0.72,0.672,7,-6.852,1,0.0551,0.009,0.0,0.232,0.705,124.986,204640,4,surprise
0gRczqVHrEQQDyizJUtgRc,Troublemaker (feat. Flo Rida),"Olly Murs, Flo Rida",0.761,0.856,0,-3.65,0,0.0731,0.02,0.0,0.149,0.967,106.009,185200,4,surprise
3bC1ahPIYt1btJzSSEyyrF,Whistle,Flo Rida,0.747,0.937,0,-5.746,1,0.0453,0.0208,0.0,0.29,0.739,103.976,224653,4,surprise
4rsW3WCZBGwhHfJWuHRwyT,Home,Phillip Phillips,0.606,0.826,0,-6.04,1,0.0307,0.0256,1.56e-05,0.117,0.322,121.04,210173,4,surprise
0JmiBCpWc1IAc0et7Xm7FL,Let Her Go,Passenger,0.479,0.545,7,-7.346,1,0.0688,0.365,0.0,0.0963,0.243,74.897,252733,4,surprise
3KkXRkHbMCARz0aVfEt68P,Sunflower - Spider-Man: Into the Spider-Verse,"Post Malone, Swae Lee",0.76,0.479,2,-5.574,1,0.0466,0.556,0.0,0.0703,0.913,89.911,158040,4,surprise
3w3y8KPTfNeOKPiqUTakBh,Locked out of Heaven,Bruno Mars,0.726,0.698,5,-4.165,1,0.0431,0.049,0.0,0.309,0.867,143.994,233478,4,surprise
7qEHsqek33rTcFNT9PFqLf,Someone You Loved,Lewis Capaldi,0.501,0.405,1,-5.679,1,0.0319,0.751,0.0,0.105,0.446,109.891,182161,4,surprise
4Jz4bjXeiF2SXVj9P4YfY5,Keep Your Head Up,Andy Grammer,0.674,0.778,0,-5.367,1,0.0376,0.0469,0.0,0.145,0.816,90.01,189933,4,surprise
5NDUXbMwcnTQp66tI2zcdR,Fresh Eyes,Andy Grammer,0.828,0.56,0,-6.685,1,0.0327,0.548,3.66e-05,0.15,0.872,122.054,198001,4,surprise
4CbUtLtAcgLJ7mAIeooJS8,I Want You Back,The Jackson 5,0.639,0.543,8,-12.777,1,0.0303,0.492,1.29e-05,0.28,0.937,98.185,180840,4,surprise
1lHtE5JDCas1EwXhQIMOIj,The Reason,Hoobastank,0.447,0.668,4,-4.683,1,0.0294,0.0127,0.0,0.152,0.0695,82.904,232800,4,surprise
11EX5yhxr9Ihl3IN1asrfK,Need You Now,Lady A,0.587,0.622,4,-5.535,1,0.0303,0.0927,0.000636,0.2,0.231,107.943,277573,4,surprise
2I7TngtQc3oZO0fsyFDUAJ,Chasing The Sun,The Wanted,0.636,0.732,7,-6.209,0,0.0962,0.242,0.0,0.498,0.679,128.11,198800,4,surprise
1uigwk5hNV84zRd5YQQRTk,Pocketful of Sunshine,Natasha Bedingfield,0.721,0.88,9,-3.896,0,0.0454,0.191,0.0,0.0769,0.655,110.021,202907,4,surprise
77hjM9bMmgfTGJXv14UFmi,Play That Song,Train,0.392,0.825,0,-2.068,0,0.0535,0.0231,2.25e-06,0.0972,0.482,98.959,243253,4,surprise
005lwxGU1tms6HGELIcUv9,I Kissed A Girl,Katy Perry,0.699,0.76,5,-3.173,1,0.0677,0.00223,0.0,0.132,0.696,129.996,179640,4,surprise
3JvrhDOgAt6p7K8mDyZwRd,Riptide,Vance Joy,0.484,0.731,1,-6.694,1,0.0379,0.431,0.0,0.151,0.51,101.654,204280,4,surprise
7BKLCZ1jbUBVqRi2FVlTVw,Closer,"The Chainsmokers, Halsey",0.748,0.524,8,-5.599,1,0.0338,0.414,0.0,0.111,0.661,95.01,244960,4,surprise
4eE21980kRW4k4oHRQciCK,That's What I Like (feat. Fitz),"Flo Rida, Fitz",0.737,0.841,7,-4.516,1,0.0476,0.0259,0.0,0.672,0.77,127.999,195236,4,surprise
38xWaVFKaxZlMFvzNff2aW,Breakeven,The Script,0.627,0.699,10,-4.504,1,0.0244,0.174,0.0,0.0789,0.535,94.003,261427,4,surprise
4IoYz8XqqdowINzfRrFnhi,You Found Me,The Fray,0.338,0.803,8,-5.412,0,0.0413,0.0187,0.0,0.136,0.4,151.994,241853,4,surprise
1ExfPZEiahqhLyajhybFeS,The Lazy Song,Bruno Mars,0.794,0.711,8,-5.124,0,0.0699,0.3,0.0,0.0955,0.955,174.915,189109,4,surprise
3KoTtGEDiBwUWzdRQVh9lh,Last Friday Night (T.G.I.F.),Katy Perry,0.651,0.812,3,-3.797,0,0.0409,0.00125,3.01e-05,0.667,0.72,126.023,230733,4,surprise
1y4eb6hmAvsqlDOl3fx9kk,Hot N Cold,Katy Perry,0.706,0.841,7,-3.956,1,0.0418,7.95e-05,0.0,0.0688,0.861,132.032,220227,4,surprise
0O45fw2L5vsWpdsOdXwNAR,SexyBack (feat. Timbaland),"Justin Timberlake, Timbaland",0.967,0.583,7,-5.562,0,0.0789,0.0584,0.0,0.0519,0.964,117.0,242733,4,surprise
1jqLJBQwo7yBCqYQWukLkq,Boombastic,Shaggy,0.866,0.788,2,-8.188,1,0.278,0.25,1.97e-05,0.342,0.752,158.412,247173,4,surprise
35zGjsxI020C2NPKp2fzS7,It's Gonna Be Me,*NSYNC,0.644,0.874,0,-4.666,0,0.0801,0.0459,2.24e-06,0.0584,0.882,165.09,191040,4,surprise
5oQcOu1omDykbIPSdSQQNJ,1985,Bowling For Soup,0.606,0.887,4,-4.404,1,0.0598,0.000242,0.0,0.337,0.903,119.974,193000,4,surprise
4ebcE2SmkG7nplvzFAWRu7,What I Like About You,The Romantics,0.514,0.942,9,-8.433,1,0.0502,0.282,6.6e-05,0.17,0.912,159.847,175267,4,surprise
2oENJa1T33GJ0w8dC167G4,Fire Burning,Sean Kingston,0.839,0.804,1,-2.513,1,0.0329,0.0192,0.0,0.331,0.888,122.973,239987,4,surprise
6wDviYDtmSDZ0S6TVMM9Vc,ABC,The Jackson 5,0.715,0.678,8,-11.842,1,0.0475,0.486,0.000192,0.15,0.947,94.769,177733,4,surprise
1PS1QMdUqOal0ai3Gt7sDQ,Gold Digger,"Kanye West, Jamie Foxx",0.629,0.696,1,-5.572,0,0.348,0.0195,0.0,0.0554,0.623,93.034,207627,4,surprise
5dNfHmqgr128gMY2tc5CeJ,Ignition - Remix,R. Kelly,0.795,0.523,1,-7.165,1,0.0423,0.061,0.0,0.0914,0.855,133.024,186067,4,surprise
3mNecsYFb6LQg7822DPXCP,Absolutely (Story of a Girl) - Radio Mix,Nine Days,0.481,0.94,7,-5.204,1,0.066,0.000891,0.0,0.0939,0.66,96.493,189333,4,surprise
3TZwjdclvWt7iPJUnMpgcs,Jump Around,House Of Pain,0.854,0.71,4,-6.32,0,0.0793,0.0113,8.72e-05,0.166,0.818,106.894,214947,4,surprise
5GorCbAP4aL0EJ16frG2hd,Boulevard of Broken Dreams,Green Day,0.496,0.682,8,-4.095,1,0.0294,0.00552,2.94e-05,0.0589,0.474,167.06,262333,4,surprise
2l57cfmCnOkwNX1tky02n1,Move Along,The All-American Rejects,0.518,0.916,3,-3.858,1,0.0454,0.000148,0.0,0.291,0.646,109.864,238880,4,surprise
0Nk7bSn0MItonkR0GNs3mj,The Walker,Fitz and The Tantrums,0.77,0.801,9,-4.182,0,0.0336,0.00375,0.00281,0.0515,0.725,130.76,233133,4,surprise
7ElF5zxOwYP4qVSWVvse3W,Break Your Heart,Taio Cruz,0.607,0.934,3,-4.217,1,0.0314,0.0327,0.0,0.0909,0.568,122.01,201547,4,surprise
4qRaZYiaOsSvWC7VgcxrI0,HandClap,Fitz and The Tantrums,0.636,0.836,8,-3.004,1,0.0427,0.00609,0.000157,0.0828,0.715,139.956,193253,4,surprise
6sy3LkhNFjJWlaeSMNwQ62,Counting Stars,OneRepublic,0.664,0.705,1,-4.972,0,0.0382,0.0654,0.0,0.115,0.477,122.017,257840,4,surprise
1xzBco0xcoJEDXktl7Jxrr,Mo Bamba,Sheck Wes,0.729,0.625,4,-5.266,1,0.0315,0.194,0.00986,0.248,0.261,146.034,183907,4,surprise
2xLMifQCjDGFmkHkpNLD9h,SICKO MODE,Travis Scott,0.834,0.73,8,-3.714,1,0.222,0.00513,0.0,0.124,0.446,155.008,312820,4,surprise
66ZcOcouenzZEnzTJvoFmH,The Sweet Escape,"Gwen Stefani, Akon",0.756,0.77,1,-3.502,1,0.0343,0.191,0.0,0.178,0.73,119.961,246467,4,surprise
